p,q,r,theta_1,theta_2,theta_3,theta_4
0.0689613,-0.00288891,-0.000687391,0.145728,-0.264612,-0.00766945,-0.074398
0.0641087,-0.00282482,-0.000301794,0.144961,-0.264612,-0.00766945,-0.074398
0.0589067,-0.000695751,-0.000462049,0.144961,-0.264612,-0.00766945,-0.074398
0.0526549,0.00155145,-0.00117885,0.144961,-0.264612,-0.00766945,-0.074398
0.0463491,0.00164865,-0.000686877,0.144961,-0.265379,-0.00766945,-0.074398
0.0413645,0.00267459,-4.22E-05,0.144961,-0.265379,-0.00766945,-0.074398
0.0359716,0.00254486,0.0011266,0.144961,-0.265379,-0.00766945,-0.074398
0.0319872,0.000873147,0.00268339,0.144961,-0.265379,-0.00766945,-0.074398
0.0267508,0.000702075,0.00232433,0.144961,-0.265379,-0.00766945,-0.074398
0.0206857,0.000685013,0.00193692,0.144961,-0.265379,-0.00766945,-0.074398
0.0148252,-0.000523077,0.000801302,0.144961,-0.265379,-0.00766945,-0.074398
0.00959177,-0.00131001,0.000188141,0.144961,-0.265379,-0.00766945,-0.074398
0.0046138,-0.000171655,0.000297017,0.144961,-0.265379,-0.00766945,-0.074398
-0.00108792,0.000122539,0.000163539,0.144961,-0.265379,-0.00766945,-0.074398
-0.00786773,-0.000135132,-0.000390195,0.144961,-0.265379,-0.00766945,-0.074398
-0.013362,0.00129356,-0.0014371,0.144961,-0.265379,-0.00766945,-0.074398
-0.0191686,0.00272666,-0.00138849,0.144961,-0.265379,-0.00766945,-0.074398
-0.0255036,0.00248337,-0.000913852,0.144961,-0.265379,-0.00766945,-0.074398
-0.0311256,0.00238117,-0.00102931,0.144961,-0.265379,-0.00766945,-0.074398
-0.0373491,0.00057119,-0.000875012,0.144961,-0.265379,-0.00766945,-0.074398
-0.0425494,9.05E-05,-0.0010734,0.144961,-0.265379,-0.00766945,-0.074398
-0.0473114,-0.000437209,0.000342323,0.144961,-0.265379,-0.00766945,-0.074398
-0.0523235,-0.00113577,0.00186901,0.144961,-0.265379,-0.00766945,-0.074398
-0.0571121,-0.00130092,0.00218998,0.144961,-0.265379,-0.00766945,-0.074398
-0.0613383,-0.000722692,0.00119623,0.144961,-0.265379,-0.00766945,-0.074398
-0.0660773,0.000103301,0.000340945,0.144961,-0.265379,-0.00766945,-0.074398
-0.0708943,0.00149547,6.81E-05,0.144961,-0.265379,-0.00766945,-0.074398
-0.0758167,0.00235592,0.000748209,0.144961,-0.265379,-0.00766945,-0.074398
-0.0811113,0.00360868,0.00088518,0.144961,-0.264612,-0.00766945,-0.074398
-0.0874675,0.00279608,0.000610053,0.144961,-0.264612,-0.00766945,-0.074398
-0.0932561,0.00146966,0.00206305,0.145728,-0.264612,-0.00766945,-0.074398
-0.0974744,0.000764794,0.00178745,0.145728,-0.264612,-0.00766945,-0.074398
-0.102777,0.000453464,0.00106079,0.145728,-0.264612,-0.00766945,-0.0736313
-0.107948,-0.000106671,0.000581219,0.145728,-0.264612,-0.00690269,-0.0736313
-0.112652,6.95E-05,0.000589742,0.145728,-0.264612,-0.00690269,-0.0736313
-0.118138,0.000742755,0.000647537,0.145728,-0.263844,-0.00690269,-0.0736313
-0.124157,0.0012197,0.000214993,0.145728,-0.263844,-0.00690269,-0.0736313
-0.129093,0.0020685,0.00108032,0.146495,-0.263844,-0.00690269,-0.0736313
-0.134311,0.00213672,0.00188282,0.146495,-0.263844,-0.00690269,-0.0736313
-0.139338,0.00305804,0.00271951,0.146495,-0.263844,-0.00690269,-0.0728645
-0.144028,0.00389,0.00257001,0.146495,-0.263078,-0.00613594,-0.0728645
-0.14935,0.00273263,0.00178204,0.147263,-0.263078,-0.00613594,-0.0728645
-0.154342,0.00161923,0.000733196,0.147263,-0.263078,-0.00613594,-0.0728645
-0.159037,0.00100729,0.000878773,0.147263,-0.263078,-0.00613594,-0.0728645
-0.164434,0.000192179,0.00176564,0.147263,-0.263078,-0.00613594,-0.0720968
-0.169943,-5.41E-05,0.00108717,0.147263,-0.262311,-0.00536919,-0.0720968
-0.175436,8.92E-05,0.000256292,0.148029,-0.262311,-0.00536919,-0.0720968
-0.181058,-0.000481249,-0.000886136,0.148029,-0.262311,-0.00536919,-0.0720968
-0.187525,-0.00171529,0.000755644,0.148029,-0.262311,-0.00536919,-0.0713301
-0.193894,-0.00196587,0.00205775,0.148796,-0.261544,-0.00536919,-0.0713301
-0.198321,-0.00125603,0.00279921,0.148796,-0.261544,-0.00460148,-0.0713301
-0.202986,0.00021167,0.00371407,0.148796,-0.261544,-0.00460148,-0.0713301
-0.208131,-0.000154832,0.00393793,0.148796,-0.260777,-0.00460148,-0.0705633
-0.212595,-0.000343883,0.00419646,0.149563,-0.260777,-0.00460148,-0.0705633
-0.218183,-0.00234877,0.00397109,0.149563,-0.260777,-0.00383472,-0.0705633
-0.222644,-0.00373443,0.00225169,0.149563,-0.26001,-0.00383472,-0.0705633
-0.22646,-0.00319687,0.00114673,0.150331,-0.26001,-0.00383472,-0.0697966
-0.230725,-0.00185856,0.00184491,0.150331,-0.26001,-0.00383472,-0.0697966
-0.234782,-0.000203961,0.00304077,0.150331,-0.259243,-0.00306797,-0.0697966
-0.240625,0.00066658,0.00357466,0.151097,-0.259243,-0.00306797,-0.0697966
-0.246189,0.00142342,0.00236541,0.151097,-0.259243,-0.00306797,-0.0690289
-0.250053,0.00273095,0.00258424,0.151097,-0.258476,-0.00230122,-0.0690289
-0.25358,0.00400825,0.00373528,0.151864,-0.258476,-0.00230122,-0.0690289
-0.259845,0.00402333,0.00314224,0.151864,-0.258476,-0.00230122,-0.0682621
-0.265568,0.00231287,0.00140553,0.151864,-0.257709,-0.00153351,-0.0682621
-0.269857,0.00152557,0.000335096,0.152631,-0.257709,-0.00153351,-0.0682621
-0.274008,0.00180332,0.000110663,0.152631,-0.257709,-0.00153351,-0.0674953
-0.278165,0.00299521,0.000207319,0.152631,-0.256942,-0.000766754,-0.0674953
-0.281071,0.00388125,4.09E-07,0.153399,-0.256942,-0.000766754,-0.0674953
-0.28623,0.00424329,0.00118529,0.153399,-0.256175,-0.000766754,-0.0667286
-0.291279,0.00464182,0.00267422,0.154165,-0.256175,0,-0.0667286
-0.296303,0.00436632,0.00209714,0.154165,-0.256175,0,-0.0667286
-0.301272,0.00437579,0.000849969,0.154932,-0.255408,0,-0.0659609
-0.304781,0.00482185,0.00171734,0.154932,-0.255408,0.000766754,-0.0659609
-0.307761,0.00477397,0.00325309,0.154932,-0.254641,0.000766754,-0.0659609
-0.311211,0.00404388,0.00354065,0.155699,-0.254641,0.000766754,-0.0651941
-0.316087,0.00348101,0.00388116,0.155699,-0.254641,0.00153351,-0.0651941
-0.321099,0.00366069,0.00391063,0.156466,-0.253874,0.00153351,-0.0651941
-0.325175,0.00229768,0.0036042,0.156466,-0.253874,0.00153351,-0.0644274
-0.329305,0.000686011,0.00179895,0.157233,-0.253107,0.00230122,-0.0644274
-0.332643,0.000588245,0.00135065,0.157233,-0.253107,0.00230122,-0.0636606
-0.335195,0.00138859,0.00115923,0.157233,-0.25234,0.00306797,-0.0636606
-0.338638,0.00180904,0.00211234,0.158,-0.25234,0.00306797,-0.0636606
-0.342889,0.00159203,0.00332106,0.158,-0.251573,0.00306797,-0.0628929
-0.348739,0.00210012,0.0035146,0.158767,-0.251573,0.00383472,-0.0628929
-0.353547,0.00260984,0.00240941,0.158767,-0.251573,0.00383472,-0.0628929
-0.35906,0.00387841,0.00184584,0.159534,-0.250806,0.00460148,-0.0621262
-0.363252,0.00370761,0.00302397,0.159534,-0.250806,0.00460148,-0.0621262
-0.366548,0.00388495,0.00399861,0.160301,-0.250039,0.00536919,-0.0613594
-0.369226,0.00346392,0.00434188,0.160301,-0.250039,0.00536919,-0.0613594
-0.372095,0.00387885,0.00410196,0.161068,-0.249272,0.00613594,-0.0613594
-0.375699,0.00276203,0.00332148,0.161068,-0.249272,0.00613594,-0.0605927
-0.379348,0.00158279,0.00278243,0.161835,-0.248505,0.00613594,-0.0605927
-0.382442,0.00032278,0.0026093,0.161835,-0.248505,0.00690269,-0.0598249
-0.385226,-0.00029111,0.00189616,0.162602,-0.247738,0.00690269,-0.0598249
-0.387957,0.000679753,0.00193583,0.162602,-0.247738,0.00766945,-0.0590582
-0.39291,0.00193088,0.00154885,0.163369,-0.246971,0.00766945,-0.0590582
-0.397784,0.00238504,0.00267306,0.163369,-0.246971,0.00843716,-0.0590582
-0.402434,0.00275374,0.00372936,0.164136,-0.246204,0.00843716,-0.0582914
-0.408002,0.00369895,0.00462729,0.164136,-0.246204,0.00920391,-0.0582914
-0.412395,0.00386441,0.0039381,0.164903,-0.246204,0.00920391,-0.0575247
-0.416265,0.0029335,0.00298241,0.164903,-0.245437,0.00997066,-0.0575247
-0.417573,0.00301831,0.00250892,0.16567,-0.245437,0.00997066,-0.056757
-0.419215,0.00321964,0.0026468,0.166437,-0.24467,0.0107374,-0.056757
-0.421525,0.00326198,0.00162721,0.166437,-0.24467,0.0115051,-0.0559902
-0.424753,0.00293283,0.00112831,0.166437,-0.243903,0.0115051,-0.0559902
-0.428297,0.00292122,0.00175732,0.167204,-0.243903,0.0122719,-0.0552235
-0.431058,0.00248755,0.00149447,0.167971,-0.243136,0.0122719,-0.0552235
-0.433927,0.00230293,0.0014716,0.167971,-0.243136,0.0130386,-0.0544567
-0.437251,0.00154826,0.00215284,0.168738,-0.242369,0.0130386,-0.0544567
-0.44048,-0.000219331,0.00329608,0.168738,-0.241602,0.0138054,-0.053689
-0.445163,-3.32E-05,0.00312272,0.169505,-0.241602,0.0145731,-0.053689
-0.448406,0.000533803,0.00283521,0.169505,-0.240835,0.0145731,-0.0529222
-0.45086,0.001487,0.00184263,0.170272,-0.240835,0.0153399,-0.0529222
-0.453958,0.00153039,0.00169339,0.170272,-0.240068,0.0153399,-0.0521555
-0.456132,0.000290452,0.00275654,0.171039,-0.240068,0.0161066,-0.0521555
-0.45846,-0.000568063,0.00215093,0.171806,-0.239301,0.0168734,-0.0513887
-0.462372,0.000284172,0.00160448,0.171806,-0.239301,0.0168734,-0.0513887
-0.466871,0.00240751,0.000578239,0.172573,-0.238534,0.0176411,-0.050621
-0.469778,0.00379909,0.00113054,0.172573,-0.238534,0.0184078,-0.0498543
-0.472871,0.0022756,0.00178407,0.17334,-0.237767,0.0191746,-0.0498543
-0.476763,0.00228969,0.00125585,0.17334,-0.237,0.0191746,-0.0490875
-0.47918,0.00257765,0.000848494,0.174107,-0.237,0.0199413,-0.0490875
-0.480988,0.00316925,0.0021446,0.174874,-0.236233,0.020709,-0.0483208
-0.482844,0.00398892,0.00439959,0.174874,-0.236233,0.020709,-0.0475531
-0.484046,0.00282173,0.0049299,0.175641,-0.235466,0.0214758,-0.0475531
-0.486315,0.00116664,0.00535054,0.175641,-0.234699,0.0222425,-0.0467863
-0.489192,0.000854014,0.00470972,0.176408,-0.234699,0.0222425,-0.0460196
-0.491104,0.000367305,0.00442986,0.177175,-0.233932,0.0230093,-0.0460196
-0.494238,-0.000248374,0.00318262,0.177175,-0.233932,0.023777,-0.0452528
-0.497004,0.000590048,0.00445035,0.177942,-0.233165,0.023777,-0.0444851
-0.499886,0.00169703,0.00434669,0.177942,-0.232398,0.0245438,-0.0444851
-0.502955,0.00237585,0.00356455,0.178709,-0.232398,0.0253105,-0.0437183
-0.505821,0.00295789,0.00255648,0.179476,-0.231631,0.0260773,-0.0429516
-0.508667,0.00517664,0.00108415,0.179476,-0.230865,0.0260773,-0.0429516
-0.51095,0.00590143,-0.00029935,0.180243,-0.230865,0.026845,-0.0421848
-0.511939,0.00605163,0.000349558,0.180243,-0.230097,0.0276117,-0.0414171
-0.512327,0.00676793,0.00151889,0.18101,-0.22933,0.0276117,-0.0406504
-0.513209,0.00631919,0.00140299,0.181777,-0.228563,0.0283785,-0.0398836
-0.51663,0.00473358,0.0022892,0.181777,-0.228563,0.0291452,-0.0398836
-0.520588,0.00286221,0.00429176,0.182544,-0.227797,0.0299129,-0.0391169
-0.522779,0.000882021,0.00492762,0.183311,-0.227029,0.0299129,-0.0383492
-0.525282,0.000660187,0.00543887,0.183311,-0.227029,0.0306797,-0.0375824
-0.526867,0.00114652,0.00554732,0.184078,-0.226262,0.0314465,-0.0368156
-0.527552,0.00182649,0.00613657,0.184845,-0.225495,0.0314465,-0.0368156
-0.527427,0.00179428,0.00502745,0.185612,-0.225495,0.0322132,-0.0360489
-0.52837,0.0016191,0.00286215,0.185612,-0.224729,0.0329809,-0.0352812
-0.529316,0.00182307,0.000774748,0.186378,-0.223961,0.0337477,-0.0345144
-0.531049,0.00333434,-0.000378982,0.187146,-0.223194,0.0337477,-0.0337477
-0.533157,0.00408319,0.000241778,0.187146,-0.223194,0.0345144,-0.0329809
-0.535585,0.00418054,0.00171431,0.187913,-0.222427,0.0352812,-0.0322132
-0.537031,0.00348716,0.00239451,0.18868,-0.221661,0.0352812,-0.0322132
-0.538618,0.00203099,0.00290564,0.189446,-0.220893,0.0360489,-0.0314465
-0.539928,0.00215784,0.00280885,0.189446,-0.220893,0.0368156,-0.0306797
-0.541054,0.00279026,0.00320766,0.190214,-0.220126,0.0368156,-0.0299129
-0.543159,0.00228482,0.00407188,0.190981,-0.219359,0.0375824,-0.0291452
-0.544644,0.00170161,0.0043714,0.191748,-0.219359,0.0383492,-0.0291452
-0.545838,0.00187749,0.00484148,0.191748,-0.218593,0.0383492,-0.0283785
-0.547048,0.00335325,0.00303748,0.192514,-0.217825,0.0391169,-0.0276117
-0.548179,0.0041066,0.00186639,0.193282,-0.217058,0.0398836,-0.026845
-0.548919,0.00442353,0.00213998,0.194049,-0.217058,0.0398836,-0.0260773
-0.548774,0.00409439,0.0012228,0.194816,-0.216291,0.0406504,-0.0260773
-0.549833,0.00216392,0.00170725,0.194816,-0.215525,0.0414171,-0.0253105
-0.552307,0.00211553,0.00365689,0.195582,-0.214757,0.0414171,-0.0245438
-0.553317,0.00302243,0.00597609,0.19635,-0.21399,0.0421848,-0.023777
-0.553182,0.0031506,0.00597281,0.197117,-0.21399,0.0429516,-0.023777
-0.553464,0.00360411,0.00680351,0.197884,-0.213223,0.0437183,-0.0230093
-0.55416,0.00435255,0.0063325,0.197884,-0.212457,0.0437183,-0.0222425
-0.554469,0.00401144,0.00455587,0.19865,-0.211689,0.0444851,-0.0222425
-0.555513,0.00344463,0.00348344,0.199417,-0.210922,0.0452528,-0.0214758
-0.557627,0.00368678,0.00361142,0.200185,-0.210922,0.0452528,-0.020709
-0.559847,0.00353856,0.00252326,0.200952,-0.210155,0.0460196,-0.0199413
-0.561989,0.00454952,0.00324246,0.200952,-0.209389,0.0467863,-0.0199413
-0.563547,0.00495259,0.00369133,0.201718,-0.208621,0.0467863,-0.0191746
-0.56375,0.00405545,0.00250423,0.202485,-0.207854,0.0475531,-0.0191746
-0.563943,0.00343139,0.00272563,0.203253,-0.207854,0.0483208,-0.0184078
-0.565726,0.00276085,0.00278055,0.203253,-0.207088,0.0483208,-0.0176411
-0.566221,0.00266789,0.0031461,0.20402,-0.206321,0.0490875,-0.0176411
-0.566047,0.00221892,0.00427236,0.204786,-0.205553,0.0498543,-0.0168734
-0.56708,0.00206488,0.00355586,0.205553,-0.205553,0.0498543,-0.0161066
-0.56676,0.000924378,0.00361613,0.206321,-0.204786,0.050621,-0.0161066
-0.566308,0.00084292,0.00402576,0.206321,-0.20402,0.0513887,-0.0153399
-0.565879,0.00117954,0.00519276,0.207088,-0.203253,0.0513887,-0.0145731
-0.565067,0.00227693,0.00446184,0.207854,-0.203253,0.0521555,-0.0145731
-0.565162,0.00319816,0.00322945,0.208621,-0.202485,0.0529222,-0.0138054
-0.565582,0.00494976,0.00327839,0.209389,-0.201718,0.0529222,-0.0130386
-0.566028,0.00468972,0.00388901,0.209389,-0.200952,0.053689,-0.0130386
-0.565913,0.00391938,0.00503793,0.210155,-0.200952,0.0544567,-0.0122719
-0.565263,0.0036503,0.0057687,0.210922,-0.200185,0.0552235,-0.0122719
-0.565531,0.00344125,0.005302,0.211689,-0.199417,0.0552235,-0.0115051
-0.565542,0.00314397,0.00418472,0.211689,-0.19865,0.0559902,-0.0107374
-0.565741,0.0022614,0.00298684,0.212457,-0.19865,0.056757,-0.00997066
-0.565422,0.00287822,0.00298368,0.213223,-0.197884,0.0575247,-0.00997066
-0.565075,0.00299428,0.00249385,0.21399,-0.197117,0.0575247,-0.00920391
-0.563881,0.00449444,0.0010182,0.21399,-0.197117,0.0582914,-0.00920391
-0.562615,0.00434097,0.000383592,0.214757,-0.19635,0.0590582,-0.00843716
-0.562398,0.00414495,0.000399075,0.215525,-0.195582,0.0598249,-0.00766945
-0.562925,0.00315706,0.000626369,0.215525,-0.195582,0.0605927,-0.00766945
-0.562207,0.00236217,0.00328135,0.216291,-0.194816,0.0605927,-0.00690269
-0.561197,0.00123124,0.00386729,0.217058,-0.194049,0.0613594,-0.00613594
-0.561033,0.00128391,0.00312688,0.217825,-0.194049,0.0621262,-0.00613594
-0.560732,0.00155951,0.00215122,0.217825,-0.193282,0.0628929,-0.00536919
-0.56205,0.00142037,0.00163608,0.218593,-0.192514,0.0628929,-0.00460148
-0.56258,0.00149649,0.00256094,0.219359,-0.192514,0.0636606,-0.00460148
-0.562941,0.00156601,0.00337762,0.219359,-0.191748,0.0644274,-0.00383472
-0.562037,0.00167893,0.00491031,0.220126,-0.190981,0.0651941,-0.00306797
-0.560483,0.00235294,0.00510985,0.220893,-0.190981,0.0659609,-0.00306797
-0.558869,0.00216264,0.00479493,0.221661,-0.190214,0.0667286,-0.00230122
-0.557037,0.00172633,0.00427641,0.221661,-0.189446,0.0667286,-0.00153351
-0.556554,0.000888563,0.00379479,0.222427,-0.189446,0.0674953,-0.000766754
-0.556654,0.00097192,0.0031602,0.223194,-0.18868,0.0682621,-0.000766754
-0.556956,0.00290165,0.00285815,0.223194,-0.187913,0.0690289,0
-0.557262,0.0032315,0.0034164,0.223961,-0.187146,0.0697966,0.000766754
-0.555531,0.00215753,0.00327046,0.224729,-0.187146,0.0697966,0.000766754
-0.554057,0.00147416,0.0035038,0.224729,-0.186378,0.0705633,0.00153351
-0.552486,0.00204553,0.00329854,0.225495,-0.185612,0.0713301,0.00230122
-0.550245,0.00140085,0.00242139,0.226262,-0.185612,0.0720968,0.00306797
-0.54896,0.0017394,0.00317395,0.226262,-0.184845,0.0728645,0.00306797
-0.547429,0.0028057,0.00435796,0.227029,-0.184078,0.0736313,0.00383472
-0.545224,0.00361948,0.00542062,0.227797,-0.184078,0.0736313,0.00460148
-0.543306,0.00433351,0.00702653,0.227797,-0.183311,0.074398,0.00536919
-0.542996,0.00471991,0.00682101,0.228563,-0.182544,0.0751648,0.00613594
-0.54245,0.00387677,0.00598,0.22933,-0.182544,0.0751648,0.00613594
-0.541225,0.00237994,0.00498488,0.22933,-0.181777,0.0759325,0.00690269
-0.540153,0.00224449,0.003715,0.230097,-0.18101,0.0766993,0.00766945
-0.538775,0.00123093,0.00328575,0.230865,-0.18101,0.077466,0.00843716
-0.537296,0.00104722,0.00356529,0.230865,-0.180243,0.077466,0.00843716
-0.535858,0.00207996,0.00336964,0.231631,-0.179476,0.0782328,0.00920391
-0.534382,0.00265521,0.00331486,0.232398,-0.178709,0.0790005,0.00997066
-0.534025,0.00284624,0.0025975,0.233165,-0.178709,0.0797672,0.0107374
-0.533652,0.00260224,0.00257383,0.233165,-0.177942,0.0797672,0.0115051
-0.532294,0.00394668,0.00283022,0.233932,-0.177175,0.080534,0.0122719
-0.529581,0.0050559,0.00403175,0.234699,-0.176408,0.0813007,0.0122719
-0.527584,0.00387703,0.00429055,0.234699,-0.176408,0.0813007,0.0130386
-0.525494,0.00216948,0.00274879,0.235466,-0.175641,0.0820684,0.0138054
-0.523487,0.00222176,0.000883601,0.236233,-0.174874,0.0828352,0.0145731
-0.521618,0.00260392,0.001018,0.237,-0.174874,0.083602,0.0153399
-0.518823,0.00367755,0.0023485,0.237,-0.174107,0.083602,0.0153399
-0.517051,0.00362754,0.0031538,0.237767,-0.17334,0.0843687,0.0161066
-0.515879,0.00397091,0.00399541,0.238534,-0.17334,0.0851364,0.0168734
-0.51382,0.00430431,0.00497647,0.238534,-0.172573,0.0851364,0.0176411
-0.512532,0.00371291,0.00517335,0.239301,-0.171806,0.0859032,0.0176411
-0.510509,0.00366986,0.00410713,0.240068,-0.171806,0.0866699,0.0184078
-0.508399,0.00336415,0.00323802,0.240835,-0.171039,0.0866699,0.0191746
-0.506479,0.00310171,0.002415,0.241602,-0.170272,0.0874367,0.0199413
-0.504154,0.00298025,0.0024332,0.241602,-0.170272,0.0874367,0.0199413
-0.501512,0.00185118,0.00239843,0.242369,-0.169505,0.0882044,0.020709
-0.499996,0.00166894,0.00240593,0.243136,-0.168738,0.0889711,0.0214758
-0.497944,0.0013024,0.00169495,0.243136,-0.167971,0.0889711,0.0222425
-0.495921,0.000125072,0.00255531,0.243903,-0.167971,0.0897379,0.0222425
-0.49349,0.000929831,0.00382167,0.24467,-0.167204,0.0897379,0.0230093
-0.491366,0.00231069,0.0042332,0.245437,-0.166437,0.0905046,0.023777
-0.489484,0.00286012,0.00326297,0.245437,-0.166437,0.0912724,0.023777
-0.486713,0.00289768,0.00257274,0.246204,-0.16567,0.0912724,0.0245438
-0.483778,0.00250669,0.00287582,0.246971,-0.164903,0.0920391,0.0253105
-0.482691,0.0025837,0.00326776,0.246971,-0.164903,0.0920391,0.0253105
-0.480822,0.00312784,0.00301713,0.247738,-0.164136,0.0928059,0.0260773
-0.478956,0.00403672,0.00331138,0.248505,-0.163369,0.0935726,0.026845
-0.476852,0.00516853,0.00421295,0.248505,-0.163369,0.0935726,0.026845
-0.474233,0.00569981,0.00438145,0.249272,-0.162602,0.0943403,0.0276117
-0.470777,0.00467463,0.00346041,0.250039,-0.161835,0.0943403,0.0276117
-0.469005,0.00220428,0.00316901,0.250039,-0.161835,0.0951071,0.0283785
-0.465803,0.000572464,0.00322786,0.250806,-0.161068,0.0951071,0.0283785
-0.462491,0.000542401,0.00303622,0.251573,-0.160301,0.0958738,0.0291452
-0.45933,0.00096847,0.00428772,0.251573,-0.160301,0.0958738,0.0291452
-0.456244,0.0013323,0.00410976,0.25234,-0.159534,0.0966406,0.0299129
-0.452756,0.00219199,0.00352923,0.25234,-0.159534,0.0966406,0.0299129
-0.449203,0.00165887,0.00297903,0.253107,-0.158767,0.0974083,0.0306797
-0.445628,0.00101318,0.00248116,0.253874,-0.158,0.098175,0.0306797
-0.441939,0.00221392,0.00193939,0.253874,-0.158,0.098175,0.0314465
-0.439302,0.00353928,0.00161568,0.254641,-0.157233,0.0989418,0.0314465
-0.437804,0.00362577,0.00153169,0.255408,-0.157233,0.0989418,0.0322132
-0.435203,0.0033967,0.0012068,0.255408,-0.156466,0.0997086,0.0322132
-0.432792,0.0024028,-0.000148506,0.256175,-0.156466,0.0997086,0.0329809
-0.430228,0.000628835,-0.000201606,0.256175,-0.155699,0.100475,0.0329809
-0.426075,0.000717073,0.000985599,0.256942,-0.154932,0.100475,0.0337477
-0.422344,0.00168686,0.00207651,0.256942,-0.154932,0.101243,0.0337477
-0.418444,0.00142015,0.00225125,0.257709,-0.154165,0.101243,0.0345144
-0.415024,0.00248421,0.00350454,0.258476,-0.154165,0.101243,0.0345144
-0.412136,0.00307596,0.00418494,0.258476,-0.153399,0.10201,0.0352812
-0.410048,0.00355419,0.00392678,0.259243,-0.153399,0.10201,0.0352812
-0.407744,0.00347852,0.00308652,0.259243,-0.152631,0.102777,0.0360489
-0.40504,0.00299985,0.00398126,0.26001,-0.152631,0.102777,0.0360489
-0.401194,0.00245772,0.00437199,0.26001,-0.151864,0.103543,0.0360489
-0.397602,0.00175769,0.00317169,0.260777,-0.151864,0.103543,0.0368156
-0.393862,0.00129077,0.0042564,0.260777,-0.151097,0.104311,0.0368156
-0.390019,0.000411219,0.003859,0.261544,-0.151097,0.104311,0.0375824
-0.38637,0.000128484,0.00436084,0.261544,-0.150331,0.105078,0.0375824
-0.382742,-0.00012421,0.00361441,0.262311,-0.150331,0.105078,0.0383492
-0.379226,-0.000114785,0.00347099,0.262311,-0.149563,0.105844,0.0383492
-0.375365,0.000975027,0.00369118,0.263078,-0.149563,0.105844,0.0383492
-0.372354,0.00095184,0.00294834,0.263078,-0.149563,0.106611,0.0391169
