x,y,z
1.05273,-0.13208,-0.0283203
1.04883,-0.131592,-0.034668
1.04565,-0.134277,-0.0310059
1.04419,-0.130127,-0.0390625
1.04834,-0.131592,-0.045166
1.05396,-0.139404,-0.0473633
1.05273,-0.137451,-0.0605469
1.05151,-0.133301,-0.0595703
1.04907,-0.135254,-0.0654297
1.04883,-0.145996,-0.0625
1.05151,-0.143555,-0.0644531
1.05127,-0.138916,-0.0705566
1.05981,-0.13208,-0.0698242
1.05933,-0.124756,-0.0776367
1.05078,-0.133057,-0.0759277
1.05078,-0.14209,-0.065918
1.05298,-0.144531,-0.0620117
1.05347,-0.138672,-0.0634766
1.05518,-0.140381,-0.0576172
1.0564,-0.136963,-0.0593262
1.05762,-0.129639,-0.0610352
1.05811,-0.129395,-0.0617676
1.05859,-0.128662,-0.0717773
1.06421,-0.133545,-0.0664062
1.06616,-0.135986,-0.0654297
1.06226,-0.139648,-0.0537109
1.06104,-0.134277,-0.0493164
1.06421,-0.130371,-0.057373
1.06396,-0.129395,-0.052002
1.06494,-0.124512,-0.0561523
1.06567,-0.131104,-0.0576172
1.06104,-0.128174,-0.0598145
1.05981,-0.125488,-0.0566406
1.05835,-0.131104,-0.0571289
1.05835,-0.133789,-0.0610352
1.06079,-0.135498,-0.0593262
1.06323,-0.135742,-0.0612793
1.06372,-0.131104,-0.0620117
1.05859,-0.12915,-0.0620117
1.05444,-0.13208,-0.0656738
1.05493,-0.135498,-0.0678711
1.05566,-0.139404,-0.0625
1.05322,-0.133301,-0.0632324
1.05518,-0.126709,-0.0686035
1.05786,-0.125977,-0.0666504
1.05469,-0.12793,-0.064209
1.052,-0.13208,-0.0627441
1.05322,-0.128662,-0.072998
1.05298,-0.128662,-0.0769043
1.05078,-0.129395,-0.074707
1.05225,-0.124756,-0.0808105
1.05688,-0.124512,-0.0783691
1.05615,-0.124268,-0.0766602
1.05542,-0.129395,-0.0744629
1.05493,-0.132324,-0.0793457
1.05469,-0.131348,-0.0871582
1.05664,-0.128662,-0.0859375
1.05811,-0.125244,-0.0859375
1.05493,-0.12915,-0.0837402
1.05713,-0.131104,-0.0837402
1.05859,-0.130859,-0.0852051
1.05273,-0.131348,-0.0805664
1.05054,-0.13501,-0.0734863
1.04956,-0.137695,-0.0773926
1.05225,-0.134766,-0.0812988
1.05542,-0.130127,-0.0803223
1.05859,-0.129883,-0.0805664
1.05566,-0.133789,-0.0778809
1.05151,-0.13623,-0.0793457
1.05103,-0.137451,-0.0732422
1.05005,-0.137939,-0.0769043
1.05151,-0.139404,-0.088623
1.05371,-0.138184,-0.0871582
1.05249,-0.138672,-0.088623
1.05176,-0.141113,-0.0842285
1.05054,-0.139404,-0.0810547
1.04639,-0.141602,-0.0827637
1.04517,-0.139404,-0.0778809
1.0459,-0.140869,-0.0776367
1.04639,-0.144043,-0.0756836
1.04541,-0.138916,-0.0737305
1.04858,-0.13916,-0.074707
1.05054,-0.141602,-0.072998
1.04736,-0.143066,-0.0673828
1.04834,-0.145264,-0.0612793
1.052,-0.149658,-0.0620117
1.04785,-0.149902,-0.0632324
1.04224,-0.150391,-0.0585937
1.04053,-0.151855,-0.0556641
1.0415,-0.1521,-0.0534668
1.04492,-0.153076,-0.0490723
1.04565,-0.151611,-0.0458984
1.04395,-0.155273,-0.0439453
1.04272,-0.158203,-0.0473633
1.0415,-0.1604,-0.0456543
1.03931,-0.163818,-0.0410156
1.03955,-0.162842,-0.0437012
1.04175,-0.165771,-0.0356445
1.04077,-0.167236,-0.0290527
1.03931,-0.167725,-0.029541
1.03784,-0.173584,-0.0310059
1.03491,-0.179199,-0.0336914
1.03638,-0.181152,-0.0339355
1.03857,-0.178955,-0.034668
1.03711,-0.180664,-0.029541
1.03491,-0.181885,-0.0258789
1.03491,-0.184082,-0.0239258
1.03711,-0.187988,-0.0212402
1.04028,-0.188965,-0.0168457
1.03809,-0.190186,-0.0119629
1.03418,-0.189453,-0.0131836
1.03247,-0.188232,-0.0136719
1.02832,-0.190918,-0.010498
1.0293,-0.193848,-0.00634766
1.03052,-0.191895,-0.00415039
1.03027,-0.193115,-0.00708008
1.02905,-0.193115,-0.00708008
1.02466,-0.193848,-0.00634766
1.0249,-0.195312,-0.0065918
1.02417,-0.191406,-0.0078125
1.01953,-0.189941,-0.00292969
1.01758,-0.190674,0.0012207
1.01978,-0.188965,-0.000244141
1.0166,-0.188477,0.00415039
1.01343,-0.190186,0.00683594
1.01465,-0.191895,0.00732422
1.01318,-0.192383,0.00537109
1.01123,-0.191895,0.00415039
1.0105,-0.19043,0.00634766
1.00903,-0.190186,0.00683594
1.00781,-0.189209,0.00683594
1.00757,-0.189697,0.00634766
1,-0.189697,0.00244141
0.986816,-0.186279,0.000732422
0.97998,-0.189209,0.00561523
0.972412,-0.186279,0.0109863
0.963135,-0.172363,0.0231934
0.965576,-0.162354,0.0429687
0.977051,-0.161621,0.0480957
0.984863,-0.175293,0.0234375
0.992432,-0.197266,-0.0112305
1.00537,-0.210205,-0.0170898
1.00732,-0.19165,-0.00927734
0.999023,-0.154053,-0.00756836
0.993164,-0.138184,-0.0100098
0.988525,-0.14624,-0.0178223
0.985596,-0.169922,-0.0109863
0.995117,-0.196289,0.00805664
1.01318,-0.201172,0.0144043
1.01245,-0.172852,-0.00244141
0.994141,-0.134033,-0.0146484
0.979004,-0.122314,-0.00732422
0.975586,-0.147461,0.00219727
0.994385,-0.180176,0.00317383
1.02026,-0.191162,-0.00170898
1.02466,-0.174561,-0.00244141
1.00488,-0.140869,-0.000732422
0.989502,-0.119629,-0.00366211
0.990479,-0.137939,-0.0117187
1.0022,-0.176514,-0.013916
1.01978,-0.19458,-0.012207
1.02051,-0.177002,-0.00585937
1.00586,-0.140869,0.00854492
1.00122,-0.123535,0.00805664
1.00977,-0.138184,-0.00195312
1.01538,-0.159668,-0.00756836
1.01758,-0.166748,-0.0231934
1.01318,-0.162109,-0.0268555
1.00439,-0.159424,-0.00634766
1.00708,-0.157471,0.000976562
1.02148,-0.143799,-0.00488281
1.02368,-0.130859,-0.00756836
1.01147,-0.138916,-0.0090332
1.00977,-0.159424,-0.00732422
1.01904,-0.165283,-0.0100098
1.02539,-0.147705,-0.0144043
1.02173,-0.134521,-0.0107422
1.01392,-0.142578,-0.0065918
1.01465,-0.15332,-0.00683594
1.02344,-0.149902,-0.0148926
1.02783,-0.140625,-0.0234375
1.02246,-0.137207,-0.0195312
1.01611,-0.135986,-0.0180664
1.01807,-0.132568,-0.0283203
1.02515,-0.127441,-0.0380859
1.02319,-0.130371,-0.036377
1.01514,-0.135498,-0.0205078
1.01563,-0.135498,-0.017334
1.02539,-0.127686,-0.027832
1.02856,-0.117676,-0.0356445
1.02515,-0.116943,-0.0410156
1.02026,-0.118896,-0.0356445
1.01733,-0.118408,-0.034668
1.02246,-0.121094,-0.0390625
1.02417,-0.124023,-0.0349121
1.02466,-0.117676,-0.0324707
1.02466,-0.109863,-0.0317383
1.02148,-0.110596,-0.0290527
1.02051,-0.115479,-0.0317383
1.0249,-0.116943,-0.0297852
1.02661,-0.116455,-0.0273437
1.02002,-0.111816,-0.0283203
1.01709,-0.108154,-0.0241699
1.02319,-0.111328,-0.0214844
1.02637,-0.113525,-0.0244141
1.02222,-0.112793,-0.0270996
1.01636,-0.11377,-0.0270996
1.01563,-0.114502,-0.0231934
1.01758,-0.112793,-0.017334
1.01953,-0.112549,-0.0187988
1.01978,-0.113281,-0.0214844
1.01807,-0.115479,-0.0170898
1.01904,-0.121582,-0.015625
1.02051,-0.124512,-0.0158691
1.02393,-0.121094,-0.0151367
1.0249,-0.118652,-0.0168457
1.02222,-0.120605,-0.0163574
1.02124,-0.125488,-0.0136719
1.02515,-0.127441,-0.0161133
1.03003,-0.127686,-0.0158691
1.02832,-0.127686,-0.0109863
1.02808,-0.12915,-0.010498
1.03369,-0.135254,-0.010498
1.03613,-0.137451,-0.0107422
1.03931,-0.135986,-0.0109863
1.03735,-0.134521,-0.0102539
1.03149,-0.134277,-0.00610352
1.03271,-0.136719,-0.00537109
1.03809,-0.14209,-0.00683594
1.03906,-0.142578,-0.00732422
1.03638,-0.13916,-0.00488281
1.03638,-0.135498,-0.0012207
1.03271,-0.137451,-0.000732422
1.03491,-0.144531,0
1.04272,-0.145752,-0.0012207
1.03906,-0.144043,-0.00537109
1.03467,-0.142578,-0.00463867
1.03735,-0.145508,-0.000244141
1.03931,-0.148193,-0.00268555
1.04321,-0.14917,-0.00415039
1.04443,-0.152832,0.000488281
1.04077,-0.15332,0.00268555
1.03906,-0.150146,-0.00317383
1.04297,-0.149658,-0.00756836
1.04443,-0.149414,-0.00634766
1.04297,-0.151611,-0.00463867
1.04248,-0.154053,-0.00170898
1.04443,-0.155273,0.000732422
1.04736,-0.15625,0.00292969
1.0481,-0.154541,0.00366211
1.04932,-0.152588,-0.00170898
1.0481,-0.153564,-0.00390625
1.04346,-0.155029,0.000732422
1.04492,-0.158447,-0.0065918
1.04834,-0.155762,-0.0109863
1.04492,-0.153076,-0.00512695
1.04614,-0.157959,-0.0012207
1.04663,-0.156006,-0.00219727
1.04565,-0.154297,-0.00439453
1.04639,-0.156494,-0.00219727
1.04712,-0.158203,0.00390625
1.04639,-0.160645,0.000976562
1.04419,-0.158691,-0.00634766
1.0498,-0.15332,-0.00537109
1.05493,-0.150391,-0.00170898
1.05493,-0.153076,0.00708008
1.0564,-0.157471,0.00683594
1.05371,-0.158447,0.0012207
1.05273,-0.162109,-0.00170898
1.06055,-0.161377,-0.000976562
1.0625,-0.159668,0.00244141
1.06128,-0.157959,0.00219727
1.06104,-0.150391,-0.00512695
1.05469,-0.151611,-0.00756836
1.05322,-0.1604,0.00219727
1.05884,-0.165283,0.00366211
1.06006,-0.165283,0.00195312
1.05933,-0.162109,-0.000488281
1.05981,-0.153076,-0.00268555
1.05493,-0.147949,-0.00170898
1.05493,-0.155029,0.000244141
1.05884,-0.163818,0.00561523
1.05957,-0.164795,0.00366211
1.06055,-0.157227,-0.00390625
1.06006,-0.150146,-0.00732422
1.05981,-0.150879,-0.00195312
1.06274,-0.155029,-0.00268555
1.06128,-0.161377,-0.0129395
1.05786,-0.166992,-0.017334
1.05786,-0.163818,-0.0126953
1.05762,-0.160156,-0.00585937
1.06128,-0.160889,-0.0100098
1.06592,-0.162109,-0.0256348
1.06396,-0.163574,-0.027832
1.05957,-0.161133,-0.0158691
1.05273,-0.156738,-0.0078125
1.04663,-0.155273,-0.0119629
1.0498,-0.160889,-0.00756836
1.0564,-0.170166,0.00805664
1.05908,-0.171631,0.0117187
1.05396,-0.163818,-0.00341797
1.0459,-0.155029,-0.0163574
1.03955,-0.157471,-0.0161133
1.04028,-0.169189,-0.0141602
1.04028,-0.174805,-0.0100098
1.03906,-0.169434,-0.0117187
1.03564,-0.164551,-0.0163574
1.03174,-0.165527,-0.0185547
1.03174,-0.16748,-0.0205078
1.03125,-0.177002,-0.0146484
1.02832,-0.186523,-0.00976562
1.02441,-0.181152,-0.00952148
1.02417,-0.165771,-0.0131836
1.02417,-0.156006,-0.0200195
1.0249,-0.16748,-0.0183105
1.02759,-0.176758,-0.015625
1.02417,-0.175537,-0.0180664
1.02319,-0.174316,-0.0241699
1.02197,-0.168457,-0.0246582
1.01343,-0.161133,-0.026123
1.01636,-0.154541,-0.0336914
1.02148,-0.155029,-0.034668
1.02002,-0.162598,-0.0358887
1.02148,-0.165771,-0.0373535
1.02197,-0.160645,-0.0288086
1.01855,-0.158936,-0.0202637
1.01465,-0.156494,-0.0212402
1.01563,-0.155029,-0.0327148
1.02295,-0.15918,-0.0400391
1.02466,-0.158203,-0.046875
1.0188,-0.156494,-0.0476074
1.01685,-0.154297,-0.0366211
1.021,-0.152832,-0.0317383
1.02319,-0.158936,-0.034668
1.0249,-0.165283,-0.0351562
1.02661,-0.164307,-0.0356445
1.02563,-0.158691,-0.0390625
1.02734,-0.157715,-0.0375977
1.02905,-0.161133,-0.0356445
1.02734,-0.158691,-0.0351562
1.02124,-0.15918,-0.0371094
1.021,-0.164062,-0.0361328
1.02466,-0.165039,-0.0310059
1.02344,-0.161865,-0.029541
1.02466,-0.1604,-0.0368652
1.02441,-0.163086,-0.041748
1.02344,-0.165527,-0.0371094
1.02271,-0.169434,-0.036377
1.02124,-0.171387,-0.041748
1.02295,-0.169922,-0.0461426
1.02417,-0.166504,-0.0429687
1.02661,-0.161377,-0.0373535
1.02783,-0.162109,-0.0402832
1.02783,-0.167236,-0.0473633
1.02808,-0.173096,-0.0517578
1.02637,-0.174561,-0.0546875
1.02783,-0.168457,-0.0546875
1.0271,-0.163818,-0.0529785
1.02393,-0.161377,-0.052002
1.0271,-0.162598,-0.0480957
1.02881,-0.167236,-0.052002
1.02612,-0.172119,-0.0563965
1.02563,-0.177246,-0.0563965
1.02588,-0.174072,-0.0554199
1.02686,-0.167236,-0.0517578
1.02563,-0.166748,-0.0541992
1.02148,-0.167725,-0.0610352
1.01758,-0.165771,-0.064209
1.01758,-0.166504,-0.0637207
1.02148,-0.167236,-0.0666504
1.02222,-0.163574,-0.0673828
1.01953,-0.162598,-0.0686035
1.02075,-0.167725,-0.0769043
1.02563,-0.173584,-0.0800781
1.02808,-0.17749,-0.076416
1.02222,-0.172607,-0.0742187
1.01587,-0.164551,-0.0791016
1.01782,-0.164795,-0.0817871
1.02271,-0.169189,-0.0820312
1.02441,-0.171631,-0.0847168
1.02368,-0.167236,-0.0827637
1.02222,-0.164795,-0.0859375
1.02441,-0.166016,-0.0869141
1.02612,-0.163574,-0.0822754
1.0249,-0.160645,-0.0810547
1.02588,-0.160889,-0.0825195
1.02515,-0.162109,-0.0827637
1.02417,-0.158691,-0.078125
1.02661,-0.154541,-0.0776367
1.02686,-0.154785,-0.0742187
1.0293,-0.157959,-0.0698242
1.03223,-0.160156,-0.0739746
1.02905,-0.162598,-0.0749512
1.03052,-0.162598,-0.0722656
1.03271,-0.157715,-0.0727539
1.03247,-0.154785,-0.0734863
1.03223,-0.157715,-0.0698242
1.03149,-0.160645,-0.0681152
1.03638,-0.164795,-0.0629883
1.04102,-0.167725,-0.0617676
1.03931,-0.164551,-0.0622559
1.03931,-0.165283,-0.0515137
1.04004,-0.166016,-0.0429687
1.03784,-0.166748,-0.048584
1.03906,-0.167725,-0.052002
1.03735,-0.171387,-0.0473633
1.03418,-0.17334,-0.0449219
1.03687,-0.173096,-0.0412598
1.03979,-0.173584,-0.0383301
1.04126,-0.170654,-0.0334473
1.03711,-0.17041,-0.0305176
1.03369,-0.170898,-0.0341797
1.03589,-0.166992,-0.032959
1.03491,-0.15918,-0.027832
1.03491,-0.150391,-0.0256348
1.03613,-0.144287,-0.0246582
1.03564,-0.139893,-0.0280762
1.03809,-0.137451,-0.0280762
1.04297,-0.133301,-0.0244141
1.04102,-0.129883,-0.0241699
1.03223,-0.125732,-0.0244141
1.03149,-0.119629,-0.0224609
1.03564,-0.116211,-0.0224609
1.03589,-0.112305,-0.0266113
1.03467,-0.114746,-0.0266113
1.0354,-0.114258,-0.0290527
1.03296,-0.108887,-0.0361328
1.02832,-0.109863,-0.0412598
1.0293,-0.110596,-0.043457
1.02563,-0.112305,-0.0454102
1.02148,-0.112793,-0.0446777
1.021,-0.112305,-0.0390625
1.01929,-0.111816,-0.041748
1.01733,-0.11084,-0.0454102
1.01221,-0.11377,-0.0439453
1.00806,-0.118896,-0.0449219
1.00708,-0.122314,-0.0480957
1.00464,-0.123291,-0.050293
1.00464,-0.126953,-0.0473633
1.00513,-0.13208,-0.0498047
1.00366,-0.132568,-0.0559082
1.00342,-0.132568,-0.0600586
0.999756,-0.136963,-0.0627441
1.00049,-0.143555,-0.0688477
1,-0.146973,-0.076416
0.996582,-0.151123,-0.0715332
1.00049,-0.15332,-0.0651855
1.00049,-0.153809,-0.0646973
0.99585,-0.156494,-0.0678711
0.996094,-0.157959,-0.0700684
0.998291,-0.162109,-0.0681152
0.998535,-0.167725,-0.0634766
1.00024,-0.170166,-0.0593262
1.00488,-0.170654,-0.0610352
1.00732,-0.170654,-0.0649414
1.00708,-0.170166,-0.0649414
1.00684,-0.170898,-0.0637207
1.00732,-0.174561,-0.0603027
1.00854,-0.177246,-0.0549316
1.01074,-0.17749,-0.0559082
1.01343,-0.178467,-0.0561523
1.01318,-0.178467,-0.0517578
1.01343,-0.181641,-0.0529785
1.01563,-0.185303,-0.0583496
1.01929,-0.190674,-0.0534668
1.02075,-0.191895,-0.046875
1.0188,-0.188477,-0.050293
1.02148,-0.191406,-0.0493164
1.02441,-0.191895,-0.0424805
1.02515,-0.193115,-0.0390625
1.02661,-0.195068,-0.0327148
1.02759,-0.192627,-0.0292969
1.02808,-0.196777,-0.0314941
1.03149,-0.201416,-0.0302734
1.03247,-0.203369,-0.0280762
1.03174,-0.208252,-0.0249023
1.03101,-0.202148,-0.0205078
1.03247,-0.193115,-0.0195312
1.03467,-0.193604,-0.0205078
1.0354,-0.199219,-0.0151367
1.03809,-0.206543,-0.00952148
1.03784,-0.204834,-0.00805664
1.03662,-0.199463,-0.0107422
1.03418,-0.196777,-0.00854492
1.03442,-0.197266,-0.00805664
1.03467,-0.197754,-0.0109863
1.0332,-0.19458,-0.0124512
1.03271,-0.191895,-0.0117187
1.03198,-0.187256,-0.00732422
1.03076,-0.1875,-0.0109863
1.03027,-0.194824,-0.0100098
1.03223,-0.197266,-0.00463867
1.03027,-0.190918,-0.00756836
1.02734,-0.182129,-0.0112305
1.02588,-0.180176,-0.0102539
1.02344,-0.182373,-0.0100098
1.02661,-0.185059,-0.0163574
1.02539,-0.182617,-0.0170898
1.02026,-0.179932,-0.0112305
1.02051,-0.181885,-0.0158691
1.02197,-0.178223,-0.019043
1.02002,-0.174072,-0.0187988
1.01758,-0.172852,-0.0212402
1.01685,-0.173584,-0.0195312
1.0166,-0.174072,-0.0200195
1.01367,-0.176514,-0.0222168
1.01074,-0.175049,-0.0234375
1.01196,-0.166992,-0.0241699
1.01099,-0.16748,-0.0219727
1.00708,-0.170166,-0.0229492
1.00854,-0.168457,-0.0200195
1.00732,-0.168701,-0.0200195
1.00269,-0.165527,-0.0205078
1.00635,-0.160156,-0.0214844
1.00708,-0.160156,-0.0249023
1.00586,-0.160156,-0.0227051
1.00513,-0.157959,-0.0234375
1.00439,-0.155518,-0.0241699
1.00684,-0.153564,-0.0297852
1.00391,-0.15332,-0.0300293
1.00049,-0.157959,-0.0275879
1.00073,-0.15918,-0.0314941
1.00171,-0.154053,-0.0339355
1.0022,-0.149902,-0.0344238
1.00049,-0.149414,-0.0324707
0.999512,-0.153564,-0.0368652
1.00122,-0.156982,-0.0424805
1.00366,-0.152344,-0.0400391
0.997559,-0.147461,-0.0385742
0.994385,-0.147217,-0.0415039
0.999023,-0.14917,-0.0449219
0.996582,-0.14502,-0.0498047
0.991943,-0.141846,-0.0546875
0.989746,-0.145996,-0.0581055
0.991211,-0.145264,-0.0615234
0.992676,-0.139893,-0.0615234
0.990234,-0.138184,-0.0639648
0.990479,-0.142578,-0.0668945
0.992432,-0.14502,-0.0671387
0.995605,-0.144043,-0.0683594
0.994385,-0.139648,-0.0700684
0.989746,-0.13916,-0.0725098
0.987061,-0.143311,-0.0678711
0.988281,-0.144287,-0.065918
0.994873,-0.140381,-0.0732422
0.994873,-0.136719,-0.0778809
0.989746,-0.136963,-0.0769043
0.987305,-0.138672,-0.0737305
0.989502,-0.138184,-0.072998
0.993896,-0.138184,-0.0708008
0.993408,-0.136963,-0.0722656
0.992676,-0.135254,-0.0734863
0.993652,-0.133301,-0.0651855
0.994873,-0.131104,-0.0639648
0.998535,-0.135254,-0.0644531
0.99585,-0.139648,-0.0595703
0.993408,-0.141113,-0.0600586
0.99707,-0.138916,-0.0600586
0.996582,-0.140381,-0.0615234
0.998047,-0.144287,-0.0654297
0.997314,-0.146973,-0.0671387
0.996582,-0.148682,-0.0700684
0.999756,-0.150391,-0.0681152
1.00391,-0.151123,-0.0644531
1.00659,-0.14917,-0.059082
1.00537,-0.152588,-0.0559082
1.00439,-0.155029,-0.0600586
1.00684,-0.152344,-0.0612793
1.0083,-0.152588,-0.0581055
1.01172,-0.154053,-0.0532227
1.01245,-0.15332,-0.0480957
1.01099,-0.155518,-0.0473633
1.01343,-0.160889,-0.0493164
1.01563,-0.161377,-0.050293
1.02051,-0.156006,-0.0471191
1.02173,-0.15625,-0.0444336
1.02002,-0.161133,-0.0449219
1.02148,-0.1604,-0.0410156
1.02344,-0.155273,-0.0341797
1.02515,-0.153809,-0.03125
1.03052,-0.157471,-0.0371094
1.03174,-0.156494,-0.0410156
1.03003,-0.155518,-0.0356445
1.03418,-0.158203,-0.0290527
1.03613,-0.156006,-0.027832
1.03027,-0.153076,-0.0268555
1.02905,-0.153809,-0.0283203
1.03149,-0.152832,-0.0319824
1.03223,-0.150879,-0.0322266
1.03711,-0.152344,-0.0339355
1.03979,-0.14917,-0.0322266
1.03564,-0.148926,-0.0214844
1.03296,-0.15332,-0.0209961
1.03442,-0.150879,-0.0273437
1.03418,-0.147217,-0.026123
1.03809,-0.14624,-0.0292969
1.03711,-0.147705,-0.0327148
1.02905,-0.147217,-0.0336914
1.02954,-0.145508,-0.0385742
1.02954,-0.143799,-0.0373535
1.02734,-0.140869,-0.0273437
1.02563,-0.143555,-0.0249023
1.02393,-0.145508,-0.0332031
1.02368,-0.144287,-0.0422363
1.02222,-0.140625,-0.0444336
1.02124,-0.137207,-0.0390625
1.01807,-0.138672,-0.0366211
1.01587,-0.142822,-0.0454102
1.01758,-0.144775,-0.0495605
1.01709,-0.143555,-0.0439453
1.01807,-0.141113,-0.0422363
1.01953,-0.137939,-0.0427246
1.01709,-0.134766,-0.0466309
1.01636,-0.13501,-0.050293
1.01416,-0.137939,-0.0473633
1.01318,-0.137939,-0.052002
1.01465,-0.134521,-0.0541992
1.01221,-0.133545,-0.0437012
1.01172,-0.137207,-0.0480957
1.01392,-0.13916,-0.0581055
1.01709,-0.136719,-0.0581055
1.01978,-0.135498,-0.0603027
1.01904,-0.13623,-0.0622559
1.02173,-0.13501,-0.0620117
1.02539,-0.134277,-0.0603027
1.02466,-0.135742,-0.0581055
1.02515,-0.134766,-0.0585937
1.02734,-0.132812,-0.0588379
1.03174,-0.136475,-0.0605469
1.03711,-0.137939,-0.0622559
1.03784,-0.137695,-0.0620117
1.0354,-0.137207,-0.0634766
1.03467,-0.133057,-0.0598145
1.04053,-0.132324,-0.0576172
1.04492,-0.135254,-0.0571289
1.04541,-0.13623,-0.0517578
1.04639,-0.133545,-0.0522461
1.0481,-0.134033,-0.0549316
1.0498,-0.138916,-0.0571289
1.05054,-0.142578,-0.0581055
1.04834,-0.139648,-0.0600586
1.04712,-0.135498,-0.0576172
1.05322,-0.136963,-0.0517578
1.05493,-0.138428,-0.0480957
1.05225,-0.143799,-0.046875
1.05347,-0.146973,-0.0471191
1.05566,-0.145508,-0.0437012
1.05713,-0.14624,-0.0429687
1.06055,-0.145508,-0.0446777
1.05786,-0.143799,-0.0446777
1.05322,-0.147705,-0.0390625
1.05518,-0.152588,-0.0368652
1.05225,-0.154297,-0.0410156
1.05225,-0.154053,-0.045166
1.05933,-0.150146,-0.0444336
1.05737,-0.154297,-0.0380859
1.05371,-0.158691,-0.0336914
1.05591,-0.151123,-0.0327148
1.05811,-0.148682,-0.029541
1.06055,-0.155518,-0.0244141
1.06152,-0.158691,-0.0258789
1.05835,-0.154053,-0.0263672
1.05664,-0.154541,-0.0256348
1.05933,-0.157715,-0.0324707
1.06226,-0.155029,-0.0317383
1.06006,-0.153809,-0.0275879
1.05591,-0.155762,-0.027832
1.05396,-0.157959,-0.0280762
1.05298,-0.156738,-0.0224609
1.05469,-0.15625,-0.0251465
1.05737,-0.156494,-0.0297852
1.05566,-0.156494,-0.0239258
1.05444,-0.156738,-0.0197754
1.05566,-0.158691,-0.0214844
1.0542,-0.157959,-0.0275879
1.05566,-0.155518,-0.0246582
1.05811,-0.156006,-0.0136719
1.05884,-0.153564,-0.0078125
1.0564,-0.151611,-0.0146484
1.05322,-0.151855,-0.0214844
1.05322,-0.151611,-0.0187988
1.05176,-0.152344,-0.0151367
1.05469,-0.152588,-0.0187988
1.05737,-0.152588,-0.019043
1.05762,-0.1521,-0.0136719
1.05762,-0.153564,-0.0114746
1.05688,-0.152832,-0.00732422
1.05884,-0.148437,-0.0107422
1.05981,-0.148682,-0.0117187
1.05884,-0.148926,-0.00756836
1.05688,-0.14917,-0.0090332
1.05981,-0.147705,-0.0078125
1.06006,-0.147949,-0.0078125
1.05908,-0.145996,-0.00634766
1.06152,-0.141357,-0.010498
1.06177,-0.141113,-0.0175781
1.06128,-0.141602,-0.0144043
1.05811,-0.142822,-0.0102539
1.05444,-0.145996,-0.0112305
1.05444,-0.144043,-0.0112305
1.05786,-0.141846,-0.0100098
1.05981,-0.142334,-0.0141602
1.05908,-0.140869,-0.0178223
1.0564,-0.141357,-0.0141602
1.05273,-0.14502,-0.0107422
1.05542,-0.141846,-0.0151367
1.05664,-0.139404,-0.0187988
1.05591,-0.140869,-0.0180664
1.05493,-0.137451,-0.0178223
1.04907,-0.137939,-0.0187988
1.04907,-0.138672,-0.0205078
1.05225,-0.139648,-0.0146484
1.05273,-0.138916,-0.00683594
1.05103,-0.135742,-0.012207
1.04907,-0.133789,-0.0202637
1.04907,-0.133057,-0.0163574
1.0481,-0.135742,-0.00976562
1.04517,-0.138184,-0.00756836
1.04175,-0.134521,-0.0153809
1.04126,-0.133545,-0.0222168
1.04053,-0.138428,-0.0136719
1.03906,-0.139404,-0.00683594
1.03711,-0.136475,-0.0109863
1.03247,-0.13916,-0.0131836
1.02954,-0.142334,-0.0119629
1.02856,-0.13916,-0.0112305
1.02734,-0.137451,-0.0107422
1.02417,-0.140625,-0.0117187
1.02173,-0.145752,-0.00805664
1.01758,-0.144531,-0.00439453
1.0144,-0.142334,-0.0100098
1.0166,-0.140625,-0.00756836
1.01685,-0.137695,-0.00366211
1.01343,-0.138184,-0.00463867
1.01123,-0.136963,0.00366211
1.01221,-0.138184,0.00634766
1.01245,-0.141602,0.0012207
1.01196,-0.143066,-0.0012207
1.01245,-0.141113,-0.00195312
1.01074,-0.138428,-0.00219727
1.00854,-0.140625,0.000976562
1.01001,-0.145508,0.0065918
1.0105,-0.145752,0.00463867
1.0127,-0.143311,0.000488281
1.01172,-0.143555,0.00610352
1.00806,-0.143066,0.00439453
1.00903,-0.144043,0.00146484
1.01074,-0.143555,0.00415039
1.01172,-0.141113,-0.000488281
1.01147,-0.140137,-0.00512695
1.01294,-0.140137,-0.00878906
1.01636,-0.142334,-0.00317383
1.01514,-0.145264,0.00366211
1.01172,-0.142822,-0.00268555
1.01343,-0.139893,-0.00878906
1.01343,-0.141602,-0.0148926
1.01221,-0.141846,-0.0144043
1.01392,-0.138916,-0.0134277
1.01465,-0.13916,-0.013916
1.01367,-0.143555,-0.0178223
1.01367,-0.144043,-0.0219727
1.01367,-0.142578,-0.019043
1.01196,-0.143555,-0.0202637
1.00977,-0.145996,-0.020752
1.00806,-0.145996,-0.0229492
1.0083,-0.143311,-0.0251465
1.00977,-0.142822,-0.0229492
1.00586,-0.142334,-0.0192871
1.00952,-0.14624,-0.0212402
1.01001,-0.151367,-0.0266113
1.00244,-0.148682,-0.026123
1.00366,-0.14502,-0.0234375
1.00488,-0.144043,-0.0251465
1.00708,-0.147705,-0.0290527
1.00562,-0.151611,-0.0322266
1.00391,-0.1521,-0.0292969
1.00586,-0.151611,-0.0253906
1.00439,-0.14917,-0.0249023
1.00415,-0.146973,-0.0280762
